datetime,hour_of_day,supply_voltage,supply_current,battery_voltage,battery_current,temperature,is_anomaly
2024-01-02 13:34:00,13.57,33,8.5587,93.8129,0.4799,32.0918,0
2024-01-02 13:35:00,13.58,33,8.7457,93.9128,0.5847,32.5075,0
2024-01-02 13:36:00,13.6,33,8.5672,93.5362,0.615,32.0773,0
2024-01-02 13:37:00,13.62,33,8.6021,93.4215,0.6,32.2332,0
2024-01-02 13:38:00,13.63,33,8.4626,93.5356,0.5436,32.2848,0
2024-01-02 13:39:00,13.65,33,8.5735,93.1039,0.6664,32.538,0
2024-01-02 13:40:00,13.67,33,8.5391,93.5422,0.5856,32.5274,0
2024-01-02 13:41:00,13.68,33,8.464,93.8068,0.5948,32.3083,0
2024-01-02 13:42:00,13.7,33,8.6827,93.4236,0.6275,32.0779,0
2024-01-02 13:43:00,13.72,33,8.6043,92.9968,0.6227,32.2334,0
2024-01-02 13:44:00,13.73,33,8.591,93.5251,0.5665,32.0731,0
2024-01-02 13:45:00,13.75,33,8.507,94.1386,0.5596,53.95585890047783,1
2024-01-02 13:46:00,13.77,33,8.5365,93.7012,0.6519,32.4132,0
2024-01-02 13:47:00,13.78,33,8.6335,93.6753,0.5102,32.0747,0
2024-01-02 13:48:00,13.8,33,8.4476,93.2492,0.6318,32.1039,0
2024-01-02 13:49:00,13.82,33,8.3981,93.9063,0.6247,32.0937,0
2024-01-02 13:50:00,13.83,33,8.5922,92.6555,0.7097,31.9746,0
2024-01-02 13:51:00,13.85,33,8.6022,93.791,0.652,31.6728,0
2024-01-02 13:52:00,13.87,33,8.3905,92.9778,0.6073,31.7872,0
2024-01-02 13:53:00,13.88,33,8.606,93.1891,0.6084,31.9865,0
2024-01-02 13:54:00,13.9,33,8.4648,92.5087,0.5583,32.0183,0
2024-01-02 13:55:00,13.92,33,8.4525,93.5687,0.6287,31.8696,0
2024-01-02 13:56:00,13.93,33,8.5555,94.1211,0.5533,31.9184,0
2024-01-02 13:57:00,13.95,33,8.4194,92.7002,0.6172,31.6172,0
2024-01-02 13:58:00,13.97,33,8.3762,93.0371,0.6497,31.6117,0
2024-01-02 13:59:00,13.98,33,8.3691,93.4042,0.6612,32.0085,0
2024-01-02 14:00:00,14.0,33,8.4958,93.1536,0.678,31.9944,0
2024-01-02 14:01:00,14.02,33,8.4769,94.0337,0.603,31.9552,0
2024-01-02 14:02:00,14.03,33,8.5652,92.6206,0.6018,32.1361,0
2024-01-02 14:03:00,14.05,33,8.595,93.4791,0.599,31.6366,0
2024-01-02 14:04:00,14.07,33,8.4187,92.7535,0.6571,31.7724,0
2024-01-02 14:05:00,14.08,33,8.3964,93.0533,0.5922,31.9354,0
2024-01-02 14:06:00,14.1,33,8.3197,92.4931,0.5849,32.1645,0
2024-01-02 14:07:00,14.12,33,8.4298,92.4375,0.657,31.9068,0
2024-01-02 14:08:00,14.13,33,8.4647,92.9305,0.6022,12.747122443891383,1
2024-01-02 14:09:00,14.15,33,8.4011,92.6833,0.6443,32.0106,0
2024-01-02 14:10:00,14.17,33,8.3567,92.7511,0.632,31.8684,0
2024-01-02 14:11:00,14.18,33,8.2539,92.9965,0.6325,31.7785,0
2024-01-02 14:12:00,14.2,33,8.3134,92.0044,0.7326,31.5676,0
2024-01-02 14:13:00,14.22,33,8.4126,92.6095,0.7352,31.6066,0
2024-01-02 14:14:00,14.23,33,8.2892,92.6102,0.6534,31.6731,0
2024-01-02 14:15:00,14.25,33,8.3715,91.3455,0.727,31.1282,0
2024-01-02 14:16:00,14.27,33,8.3397,92.8003,0.6504,31.6479,0
2024-01-02 14:17:00,14.28,33,8.1433,92.2363,0.6912,31.5303,0
2024-01-02 14:18:00,14.3,33,8.2767,91.6274,0.6199,31.3739,0
2024-01-02 14:19:00,14.32,33,8.2866,92.207,0.7109,31.1697,0
2024-01-02 14:20:00,14.33,33,8.1568,91.8028,0.6846,31.5029,0
2024-01-02 14:21:00,14.35,33,8.1917,91.6449,0.6716,31.3862,0
2024-01-02 14:22:00,14.37,33,8.432,93.0112,0.6081,31.3241,0
2024-01-02 14:23:00,14.38,33,8.2194,92.2119,0.6482,31.7729,0
2024-01-02 14:24:00,14.4,33,8.3234,91.6655,0.705,31.2879,0
2024-01-02 14:25:00,14.42,33,8.4531,92.6185,0.6418,31.3496,0
2024-01-02 14:26:00,14.43,33,8.297,92.9432,0.6341,31.6044,0
2024-01-02 14:27:00,14.45,33,8.1538,91.7774,0.7273,31.0747,0
2024-01-02 14:28:00,14.47,33,8.1746,91.7225,0.6745,31.0161,0
2024-01-02 14:29:00,14.48,33,8.1842,91.5501,0.6613,31.3841,0
2024-01-02 14:30:00,14.5,33,8.2877,91.0355,0.7618,31.5597,0
2024-01-02 14:31:00,14.52,33,8.1871,91.5722,0.7193,31.6343,0
2024-01-02 14:32:00,14.53,33,8.026,91.8773,0.7386,31.5509,0
2024-01-02 14:33:00,14.55,33,8.1655,92.0966,0.6328,31.1007,0
2024-01-02 14:34:00,14.57,33,8.0453,92.0694,0.7441,31.0616,0
2024-01-02 14:35:00,14.58,33,8.1865,92.5066,0.6969,31.1782,0
2024-01-02 14:36:00,14.6,33,8.0628,91.3765,0.7615,31.1508,0
2024-01-02 14:37:00,14.62,33,8.1721,91.8717,0.7316,30.9739,0
2024-01-02 14:38:00,14.63,33,8.1097,91.7933,0.7494,31.2376,0
2024-01-02 14:39:00,14.65,33,8.0893,92.1515,0.7136,31.3032,0
2024-01-02 14:40:00,14.67,33,7.9503,90.9866,0.8632,31.1436,0
2024-01-02 14:41:00,14.68,33,8.0749,91.9285,0.6926,31.4239,0
2024-01-02 14:42:00,14.7,33,7.8453,91.5341,0.7887,31.0304,0
2024-01-02 14:43:00,14.72,33,8.0855,91.6207,0.8221,30.9857,0
2024-01-02 14:44:00,14.73,33,8.098,91.1159,0.769,31.085,0
2024-01-02 14:45:00,14.75,33,7.8703,91.1225,0.7355,31.2611,0
2024-01-02 14:46:00,14.77,33,7.9409,91.0483,0.766,31.0196,0
2024-01-02 14:47:00,14.78,33,7.8589,90.5738,0.7084,30.7996,0
2024-01-02 14:48:00,14.8,33,7.9922,91.5601,0.7403,30.8053,0
2024-01-02 14:49:00,14.82,33,8.035,91.4973,0.7304,30.8489,0
2024-01-02 14:50:00,14.83,33,7.8066,90.8519,0.7893,30.8321,0
2024-01-02 14:51:00,14.85,33,8.0005,91.0603,0.8009,30.7496,0
2024-01-02 14:52:00,14.87,33,7.8879,90.4331,0.7595,30.83,0
2024-01-02 14:53:00,14.88,33,7.8936,90.2075,0.7121,30.9668,0
2024-01-02 14:54:00,14.9,33,7.9282,90.9566,0.7702,30.7268,0
2024-01-02 14:55:00,14.92,33,7.767,91.4333,0.7763,30.6445,0
2024-01-02 14:56:00,14.93,33,7.928,91.2994,0.808,30.8334,0
2024-01-02 14:57:00,14.95,33,7.9444,91.0272,0.7051,30.6345,0
2024-01-02 14:58:00,14.97,33,7.7351,89.4043,0.705,30.5614,0
2024-01-02 14:59:00,14.98,33,7.6966,91.9076,0.8147,30.6306,0
2024-01-02 15:00:00,15.0,33,7.9041,90.9135,0.7384,30.647,0
2024-01-02 15:01:00,15.02,33,7.8938,91.3348,0.897,30.2518,0
2024-01-02 15:02:00,15.03,33,7.8394,90.612,0.7614,30.5649,0
2024-01-02 15:03:00,15.05,33,7.7858,90.9756,0.7335,30.7212,0
2024-01-02 15:04:00,15.07,33,7.8109,90.0939,0.8439,30.6744,0
2024-01-02 15:05:00,15.08,33,7.6831,90.8555,0.792,30.5522,0
2024-01-02 15:06:00,15.1,33,7.779,89.9938,0.9055,30.3078,0
2024-01-02 15:07:00,15.12,33,7.6988,90.1399,0.7893,30.4251,0
2024-01-02 15:08:00,15.13,33,7.7323,91.2369,0.805,30.5129,0
2024-01-02 15:09:00,15.15,33,7.7922,90.1764,0.8345,30.9514,0
2024-01-02 15:10:00,15.17,33,7.5928,89.7387,0.8845,30.4313,0
2024-01-02 15:11:00,15.18,33,7.653,90.9443,0.8156,30.6489,0
2024-01-02 15:12:00,15.2,33,7.7978,91.0025,0.8373,30.5768,0
2024-01-02 15:13:00,15.22,33,7.654,90.135,0.8656,30.5261,0
2024-01-02 15:14:00,15.23,33,7.6848,89.6277,0.8893,30.2709,0
2024-01-02 15:15:00,15.25,33,7.7215,89.7408,0.8526,30.3145,0
2024-01-02 15:16:00,15.27,33,7.6726,90.8485,0.8466,30.4909,0
2024-01-02 15:17:00,15.28,33,7.4533,90.1872,0.8732,30.2226,0
2024-01-02 15:18:00,15.3,33,7.6783,90.5164,0.864,30.206,0
2024-01-02 15:19:00,15.32,33,7.6596,89.1076,0.8788,30.1118,0
2024-01-02 15:20:00,15.33,33,7.5239,88.9006,0.8398,29.9994,0
2024-01-02 15:21:00,15.35,33,7.4148,89.5769,0.9354,30.0747,0
2024-01-02 15:22:00,15.37,33,7.6338,90.5446,0.8712,30.0796,0
2024-01-02 15:23:00,15.38,33,7.5161,89.3966,0.8637,29.7756,0
2024-01-02 15:24:00,15.4,33,7.5928,90.0915,0.826,29.8263,0
2024-01-02 15:25:00,15.42,33,7.5006,88.2722,0.8389,30.0982,0
2024-01-02 15:26:00,15.43,33,7.7001,89.1116,0.801,29.5473,0
2024-01-02 15:27:00,15.45,33,7.3303,88.6107,0.8335,29.7959,0
2024-01-02 15:28:00,15.47,33,7.4097,89.8577,0.8606,30.3385,0
2024-01-02 15:29:00,15.48,33,7.5356,88.8327,0.8605,29.9551,0
2024-01-02 15:30:00,15.5,33,7.284,88.8475,0.9097,29.9467,0
2024-01-02 15:31:00,15.52,33,7.4002,88.2481,0.8239,29.8509,0
2024-01-02 15:32:00,15.53,33,7.2121,88.2951,0.8699,29.921,0
2024-01-02 15:33:00,15.55,33,7.2159,88.6559,0.881,29.6538,0
2024-01-02 15:34:00,15.57,33,7.1722,88.8662,0.896,29.821,0
2024-01-02 15:35:00,15.58,33,7.4033,89.0549,0.958,29.497,0
2024-01-02 15:36:00,15.6,33,7.4139,88.3567,0.8899,29.8097,0
2024-01-02 15:37:00,15.62,33,7.1797,88.9817,0.9167,29.6577,0
2024-01-02 15:38:00,15.63,33,7.2607,87.3562,0.9324,29.644,0
2024-01-02 15:39:00,15.65,33,7.2886,88.7282,0.9425,29.2732,0
2024-01-02 15:40:00,15.67,33,7.3545,89.2429,0.888,29.2987,0
2024-01-02 15:41:00,15.68,33,7.1553,87.8258,0.9242,29.4206,0
2024-01-02 15:42:00,15.7,33,7.3126,87.7156,0.9713,29.3482,0
2024-01-02 15:43:00,15.72,33,7.3063,87.9429,0.9485,29.5079,0
2024-01-02 15:44:00,15.73,33,7.2929,88.7601,0.8832,29.6181,0
2024-01-02 15:45:00,15.75,33,7.1852,88.2778,0.9161,29.1592,0
2024-01-02 15:46:00,15.77,33,7.1516,88.1929,0.9997,29.1185,0
2024-01-02 15:47:00,15.78,33,7.2704,88.2703,0.9856,29.3553,0
2024-01-02 15:48:00,15.8,33,7.1535,87.9041,1.0133,29.4912,0
2024-01-02 15:49:00,15.82,33,7.3117,88.4986,0.9475,29.529,0
2024-01-02 15:50:00,15.83,33,7.1229,87.8775,1.0459,29.1162,0
2024-01-02 15:51:00,15.85,33,7.1274,87.2174,0.9232,29.4986,0
2024-01-02 15:52:00,15.87,33,7.1026,88.5803,1.0456,29.1871,0
2024-01-02 15:53:00,15.88,33,2.0175951761119086,87.1795,1.0623,29.3688,1
2024-01-02 15:54:00,15.9,33,7.1196,88.2516,1.0722,29.3038,0
2024-01-02 15:55:00,15.92,33,7.0109,88.3546,0.8976,29.35,0
2024-01-02 15:56:00,15.93,33,7.2286,88.4412,0.8798,28.8663,0
2024-01-02 15:57:00,15.95,33,7.2041,87.9848,0.9381,29.1361,0
2024-01-02 15:58:00,15.97,33,7.0592,88.2594,0.9231,28.9734,0
2024-01-02 15:59:00,15.98,33,6.816,87.8929,0.9697,29.0375,0
2024-01-02 16:00:00,16.0,33,6.7729,87.6922,1.0122,29.0213,0
2024-01-02 16:01:00,16.02,33,6.938,87.2717,0.9877,29.1632,0
2024-01-02 16:02:00,16.03,33,7.2179,87.2204,1.0238,28.9191,0
2024-01-02 16:03:00,16.05,33,7.0325,86.953,1.0524,29.072,0
2024-01-02 16:04:00,16.07,33,7.0247,87.2936,1.0281,28.9026,0
2024-01-02 16:05:00,16.08,33,6.9206,87.3593,1.0115,28.7424,0
2024-01-02 16:06:00,16.1,33,6.8855,85.7209,0.9861,28.8605,0
2024-01-02 16:07:00,16.12,33,6.7016,86.6643,0.9833,29.0222,0
2024-01-02 16:08:00,16.13,33,6.872,87.3632,1.0758,28.6382,0
2024-01-02 16:09:00,16.15,33,6.9963,86.7161,1.0754,28.7836,0
2024-01-02 16:10:00,16.17,33,6.7445,88.205,1.022,29.0055,0
2024-01-02 16:11:00,16.18,33,6.9079,86.2801,0.9889,28.9679,0
2024-01-02 16:12:00,16.2,33,6.9031,86.3885,1.047,28.4199,0
2024-01-02 16:13:00,16.22,33,6.8665,86.2146,1.1171,29.0575,0
2024-01-02 16:14:00,16.23,33,6.7939,86.8888,1.0863,28.7487,0
2024-01-02 16:15:00,16.25,33,6.958,86.7618,1.0031,28.6017,0
2024-01-02 16:16:00,16.27,33,6.8269,87.367,1.058,28.3711,0
2024-01-02 16:17:00,16.28,33,6.982,85.6618,1.11,28.1484,0
2024-01-02 16:18:00,16.3,33,6.7573,86.6877,1.0902,28.1756,0
2024-01-02 16:19:00,16.32,33,6.7487,86.0377,1.0553,28.3863,0
2024-01-02 16:20:00,16.33,33,6.5511,86.4127,1.0622,28.2736,0
2024-01-02 16:21:00,16.35,33,6.6148,86.7522,1.034,28.0945,0
2024-01-02 16:22:00,16.37,33,6.6597,85.8523,1.1567,28.5005,0
2024-01-02 16:23:00,16.38,33,6.8592,85.9654,1.0532,28.0512,0
2024-01-02 16:24:00,16.4,33,6.5276,85.9345,1.156,28.2327,0
2024-01-02 16:25:00,16.42,33,6.6301,85.8265,1.065,28.2358,0
2024-01-02 16:26:00,16.43,33,6.5372,85.1471,1.0314,28.6928,0
2024-01-02 16:27:00,16.45,33,6.5256,86.0759,1.0652,27.907,0
2024-01-02 16:28:00,16.47,33,6.4432,85.12,1.1411,28.0813,0
2024-01-02 16:29:00,16.48,33,6.5082,86.6285,1.1219,28.052,0
2024-01-02 16:30:00,16.5,33,6.6065,86.1511,1.2195,27.7706,0
2024-01-02 16:31:00,16.52,33,6.5062,86.3476,1.0658,27.9743,0
2024-01-02 16:32:00,16.53,33,6.3119,85.8742,1.1875,28.2964,0
2024-01-02 16:33:00,16.55,33,6.6968,85.6515,1.086,28.2317,0
2024-01-02 16:34:00,16.57,33,6.4412,85.3828,1.202,27.4431,0
2024-01-02 16:35:00,16.58,33,6.442,85.4068,1.1085,28.1618,0
2024-01-02 16:36:00,16.6,33,6.2487,86.1029,1.2034,27.966,0
2024-01-02 16:37:00,16.62,33,6.2027,85.9598,1.117,27.6596,0
2024-01-02 16:38:00,16.63,33,6.5226,85.5134,1.1935,27.6002,0
2024-01-02 16:39:00,16.65,33,6.5144,85.4899,1.0479,27.9197,0
2024-01-02 16:40:00,16.67,33,6.1966,85.013,1.1088,28.0156,0
2024-01-02 16:41:00,16.68,33,6.4431,84.2636,1.1298,27.8603,0
2024-01-02 16:42:00,16.7,33,6.4256,84.4694,1.1785,27.4009,0
2024-01-02 16:43:00,16.72,33,6.2873,84.804,1.2876,27.2474,0
2024-01-02 16:44:00,16.73,33,6.3225,84.9706,1.1305,27.5285,0
2024-01-02 16:45:00,16.75,33,6.3458,85.8255,1.1816,27.4726,1
2024-01-02 16:46:00,16.77,33,6.2229,84.1288,1.1816,27.5099,1
2024-01-02 16:47:00,16.78,33,6.4521,84.8986,1.1816,27.5975,1
2024-01-02 16:48:00,16.8,33,6.3601,85.6067,1.1816,27.5415,1
2024-01-02 16:49:00,16.82,33,6.3339,84.4613,1.1816,27.5829,1
2024-01-02 16:50:00,16.83,33,6.1275,84.86,1.1816,27.1936,1
2024-01-02 16:51:00,16.85,33,6.2406,84.5772,1.1816,27.3665,1
2024-01-02 16:52:00,16.87,33,6.1846,83.8368,1.1816,27.134,1
2024-01-02 16:53:00,16.88,33,6.2954,84.3871,1.1816,26.9613,1
2024-01-02 16:54:00,16.9,33,6.1229,83.2263,1.1816,26.9938,1
2024-01-02 16:55:00,16.92,33,6.187,84.5802,1.1816,27.145,1
2024-01-02 16:56:00,16.93,33,6.0158,84.1652,1.1816,26.9377,1
2024-01-02 16:57:00,16.95,33,6.0496,84.2861,1.1816,26.9737,1
2024-01-02 16:58:00,16.97,33,6.1351,84.2933,1.1816,27.5349,1
2024-01-02 16:59:00,16.98,33,5.9642,84.2501,1.196,26.7915,0
2024-01-02 17:00:00,17.0,33,6.0912,83.7869,1.167,26.9694,0
2024-01-02 17:01:00,17.02,33,5.9962,84.1116,1.202,26.7075,0
2024-01-02 17:02:00,17.03,33,6.1377,83.5183,1.1564,26.8224,0
2024-01-02 17:03:00,17.05,33,6.1045,83.5521,1.3254,27.1336,0
2024-01-02 17:04:00,17.07,33,5.9993,83.9405,1.2557,26.7951,0
2024-01-02 17:05:00,17.08,33,6.0251,83.9976,1.2203,26.7298,0
2024-01-02 17:06:00,17.1,33,5.6605,84.2531,1.2532,27.1139,0
2024-01-02 17:07:00,17.12,33,5.9633,83.3251,1.2268,27.1307,0
2024-01-02 17:08:00,17.13,33,5.9397,82.4829,1.3862,26.9065,0
2024-01-02 17:09:00,17.15,33,5.9043,83.9075,1.2877,26.8452,0
2024-01-02 17:10:00,17.17,33,5.9701,83.1225,1.296,26.2453,0
2024-01-02 17:11:00,17.18,33,5.7044,82.4634,1.259,26.5139,0
2024-01-02 17:12:00,17.2,33,5.7034,83.5946,1.3115,26.7253,0
2024-01-02 17:13:00,17.22,33,5.8745,83.0662,1.1622,26.5876,0
2024-01-02 17:14:00,17.23,33,14.186626143123773,83.2088,1.3387,26.4105,1
2024-01-02 17:15:00,17.25,33,5.7791,77.7229482886171,1.3704,26.6025,1
2024-01-02 17:16:00,17.27,33,5.8155,82.3721,1.277,26.7548,0
2024-01-02 17:17:00,17.28,33,5.7171,82.6873,1.2323,26.5927,0
2024-01-02 17:18:00,17.3,33,5.7587,82.8794,1.3215,26.3959,0
2024-01-02 17:19:00,17.32,33,5.6998,82.3382,1.374,26.4057,0
2024-01-02 17:20:00,17.33,33,5.5239,82.2717,1.3366,26.4463,0
2024-01-02 17:21:00,17.35,33,5.7089,82.7509,1.2858,26.4754,0
2024-01-02 17:22:00,17.37,33,5.7123,82.3598,1.4079,25.9399,0
2024-01-02 17:23:00,17.38,33,5.6892,81.9382,1.3395,26.5589,0
2024-01-02 17:24:00,17.4,33,5.5895,82.3656,1.2445,26.4524,0
2024-01-02 17:25:00,17.42,33,5.7955,82.4214,1.2206,26.5575,0
2024-01-02 17:26:00,17.43,33,5.7254,82.2808,1.3268,26.1023,0
2024-01-02 17:27:00,17.45,33,5.5561,82.8981,1.3431,26.346,0
2024-01-02 17:28:00,17.47,33,5.5645,81.3025,1.3929,26.3638,0
2024-01-02 17:29:00,17.48,33,5.5759,82.1689,1.3512,25.8803,0
2024-01-02 17:30:00,17.5,33,5.4588,81.4603,1.4042,25.7725,0
2024-01-02 17:31:00,17.52,33,5.5008,81.1047,1.443,25.8864,0
2024-01-02 17:32:00,17.53,33,5.5645,82.845,1.3892,25.9276,0
2024-01-02 17:33:00,17.55,33,5.5324,81.7541,1.4348,25.8922,0
2024-01-02 17:34:00,17.57,33,5.4382,82.1296,1.3759,26.0111,0
2024-01-02 17:35:00,17.58,33,5.5759,81.1903,1.3289,26.1237,0
2024-01-02 17:36:00,17.6,33,5.2019,81.831,1.4093,25.768,0
2024-01-02 17:37:00,17.62,33,5.4651,80.8085,1.3177,25.7203,0
2024-01-02 17:38:00,17.63,33,5.5635,81.6212,1.501,25.935,0
2024-01-02 17:39:00,17.65,33,5.4706,81.0861,1.4103,25.5431,0
2024-01-02 17:40:00,17.67,33,5.392,80.7558,1.3286,25.2727,0
2024-01-02 17:41:00,17.68,33,5.3582,81.0462,1.4785,25.5155,0
2024-01-02 17:42:00,17.7,33,5.3406,81.4782,1.4486,25.9464,0
2024-01-02 17:43:00,17.72,33,5.3235,81.0797,1.4579,25.4563,0
2024-01-02 17:44:00,17.73,33,5.2913,81.2533,1.429,25.5067,0
2024-01-02 17:45:00,17.75,33,5.3487,80.6546,1.3948,25.6623,0
2024-01-02 17:46:00,17.77,33,5.2186,80.4719,1.5442,25.6339,0
2024-01-02 17:47:00,17.78,33,5.1899,80.8116,1.4723,25.3069,0
2024-01-02 17:48:00,17.8,33,5.3396,80.2669,1.5754,25.5456,0
2024-01-02 17:49:00,17.82,33,5.1111,80.4612,1.4448,25.3098,0
2024-01-02 17:50:00,17.83,33,5.298,80.3217,1.4214,25.4409,0
2024-01-02 17:51:00,17.85,33,5.1908,80.3102,1.4467,25.3131,0
2024-01-02 17:52:00,17.87,33,5.2605,80.4017,1.4894,25.3856,0
2024-01-02 17:53:00,17.88,33,5.0811,80.4119,1.4829,25.1638,0
2024-01-02 17:54:00,17.9,33,5.1983,79.9319,1.4094,24.9298,0
2024-01-02 17:55:00,17.92,33,5.0902,80.0562,1.4532,25.1076,0
2024-01-02 17:56:00,17.93,33,5.0881,79.8479,1.4941,24.9482,0
2024-01-02 17:57:00,17.95,33,5.1207,80.1205,1.4121,24.9384,0
2024-01-02 17:58:00,17.97,33,4.9443,80.4943,1.4082,24.8501,0
2024-01-02 17:59:00,17.98,33,5.1307,79.7042,1.5946,24.9855,0
2024-01-02 18:00:00,18.0,33,4.9175,80.4482,1.4822,25.2229,0
2024-01-02 18:01:00,18.02,33,4.9443,80.0619,1.508,25.2761,0
2024-01-02 18:02:00,18.03,33,4.7887,80.3278,1.4995,25.1903,0
2024-01-02 18:03:00,18.05,33,4.9353,79.8371,1.4702,25.0838,0
2024-01-02 18:04:00,18.07,33,4.9342,79.1313,1.5704,25.1107,0
2024-01-02 18:05:00,18.08,33,4.9613,79.5143,1.4459,24.8777,0
2024-01-02 18:06:00,18.1,33,5.009,80.2047,1.5717,24.8015,0
2024-01-02 18:07:00,18.12,33,4.9845,79.2887,1.5972,24.5399,0
2024-01-02 18:08:00,18.13,33,4.9978,79.7187,1.57,24.9962,0
2024-01-02 18:09:00,18.15,33,4.9518,78.7998,1.535,25.0283,0
2024-01-02 18:10:00,18.17,33,4.8967,79.269,1.5158,24.4405,0
2024-01-02 18:11:00,18.18,33,4.8581,79.5665,1.6106,24.3779,0
2024-01-02 18:12:00,18.2,33,4.8106,80.0277,1.5235,24.7701,0
2024-01-02 18:13:00,18.22,33,4.9453,78.8519,1.546,24.293,0
2024-01-02 18:14:00,18.23,33,4.9608,79.3774,1.5807,24.4831,0
2024-01-02 18:15:00,18.25,33,4.6649,78.8363,1.6474,24.426,0
2024-01-02 18:16:00,18.27,33,4.7307,78.966,1.5555,24.4991,0
2024-01-02 18:17:00,18.28,33,4.702,79.3837,1.5458,24.3166,0
2024-01-02 18:18:00,18.3,33,4.6901,78.2331,1.4676,24.2385,0
2024-01-02 18:19:00,18.32,33,4.7277,78.2383,1.6191,24.4003,0
2024-01-02 18:20:00,18.33,33,4.7214,79.6773,1.5851,24.2557,0
2024-01-02 18:21:00,18.35,33,4.6516,78.8955,1.5697,24.2389,0
2024-01-02 18:22:00,18.37,33,4.6259,78.5945,1.5753,24.2966,0
2024-01-02 18:23:00,18.38,33,4.623,78.2977,1.6631,24.2168,0
2024-01-02 18:24:00,18.4,33,4.6051,77.9457,1.6279,24.6096,0
2024-01-02 18:25:00,18.42,33,4.3395,78.1007,1.6112,24.0456,0
2024-01-02 18:26:00,18.43,33,4.5615,77.7828,1.5529,23.6856,0
2024-01-02 18:27:00,18.45,33,4.5522,79.4275,1.5951,24.0986,0
2024-01-02 18:28:00,18.47,33,4.6506,79.2018,1.6321,24.1746,0
2024-01-02 18:29:00,18.48,33,4.4365,79.0093,1.6399,24.1326,0
2024-01-02 18:30:00,18.5,33,4.3728,77.5454,1.6811,23.7805,0
2024-01-02 18:31:00,18.52,33,4.6337,77.6484,1.6614,24.0317,0
2024-01-02 18:32:00,18.53,33,4.4492,77.9329,1.5874,23.982,0
2024-01-02 18:33:00,18.55,33,4.533,77.6606,1.6979,24.0807,0
2024-01-02 18:34:00,18.57,33,4.3488,67.90749505156987,1.7325,23.8541,1
2024-01-02 18:35:00,18.58,33,4.1513,78.5314,1.6637,23.7656,0
2024-01-02 18:36:00,18.6,33,4.3198,77.6224,1.6428,24.0796,0
2024-01-02 18:37:00,18.62,33,4.3534,77.8852,1.6643,23.8468,0
2024-01-02 18:38:00,18.63,33,4.3438,76.9566,1.6636,23.9223,0
2024-01-02 18:39:00,18.65,33,4.5423,77.2221,1.6032,23.2272,0
2024-01-02 18:40:00,18.67,33,4.4162,77.358,1.7533,23.714,0
2024-01-02 18:41:00,18.68,33,4.2876,77.2098,1.7,23.8333,0
2024-01-02 18:42:00,18.7,33,4.3143,77.3291,1.6307,23.4085,0
2024-01-02 18:43:00,18.72,33,4.2147,78.0652,1.6862,23.3598,0
2024-01-02 18:44:00,18.73,33,4.2834,77.2703,1.6498,23.2447,0
2024-01-02 18:45:00,18.75,33,4.3062,76.8572,1.6299,23.2254,0
2024-01-02 18:46:00,18.77,33,4.1418,76.7595,1.7309,23.6566,0
2024-01-02 18:47:00,18.78,33,4.3163,76.4959,1.7216,28.10314501300489,1
2024-01-02 18:48:00,18.8,33,4.02,76.8843,1.7329,23.035,0
2024-01-02 18:49:00,18.82,33,4.2702,76.5469,1.7339,23.626,0
2024-01-02 18:50:00,18.83,33,4.0479,75.7535,1.7388,23.1657,0
2024-01-02 18:51:00,18.85,33,4.0749,76.4299,1.7278,23.129,0
2024-01-02 18:52:00,18.87,33,4.1172,76.8796,1.6475,22.9688,0
2024-01-02 18:53:00,18.88,33,4.1318,76.0245,1.8175,23.4053,0
2024-01-02 18:54:00,18.9,33,3.9189,76.8677,1.73,23.0607,0
2024-01-02 18:55:00,18.92,33,3.9575,76.2958,1.7101,23.1204,0
2024-01-02 18:56:00,18.93,33,4.2037,76.4377,1.7672,22.8581,0
2024-01-02 18:57:00,18.95,33,3.9808,76.366,1.8142,22.7762,0
2024-01-02 18:58:00,18.97,33,4.0593,76.6825,1.712,23.0605,0
2024-01-02 18:59:00,18.98,33,4.094,76.1518,1.8372,22.9902,0
2024-01-02 19:00:00,19.0,33,4.142,75.6563,1.7147,22.6138,0
2024-01-02 19:01:00,19.02,33,3.9991,75.9526,1.7435,23.1494,0
2024-01-02 19:02:00,19.03,33,3.9673,76.0793,1.77,22.9141,0
2024-01-02 19:03:00,19.05,33,3.8592,76.5381,1.774,22.7607,0
2024-01-02 19:04:00,19.07,33,4.1274,75.7047,1.7697,23.0168,0
2024-01-02 19:05:00,19.08,33,3.9309,75.9484,1.7209,23.0046,0
2024-01-02 19:06:00,19.1,33,3.7527,76.7734,1.7875,22.7063,0
2024-01-02 19:07:00,19.12,33,3.9459,75.3469,1.8301,22.2555,0
2024-01-02 19:08:00,19.13,33,3.7148,75.4283,1.8311,23.0522,0
2024-01-02 19:09:00,19.15,33,3.7178,76.5739,1.8154,22.5694,0
2024-01-02 19:10:00,19.17,33,3.7794,75.2508,1.822,22.9095,0
2024-01-02 19:11:00,19.18,33,3.8969,75.0201,1.8442,22.1257,0
2024-01-02 19:12:00,19.2,33,3.7122,75.6734,1.782,22.4928,0
2024-01-02 19:13:00,19.22,33,3.6053,74.922,1.8162,22.5039,0
2024-01-02 19:14:00,19.23,33,3.8465,75.3277,1.8304,22.2468,0
2024-01-02 19:15:00,19.25,33,3.699,74.8719,1.9009,22.4797,0
2024-01-02 19:16:00,19.27,33,3.8748,75.1645,1.8864,22.2019,0
